hour,id,count
9,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
10,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
11,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
12,0df950bf9c4b80fd8a173fbb5d940ef7,1.0
13,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
14,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
15,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
16,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
17,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
18,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
19,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
20,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
21,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
22,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
23,0df950bf9c4b80fd8a173fbb5d940ef7,0.0
0,0e06e9ba77d707803d10e4661795f515,1.0
1,0e06e9ba77d707803d10e4661795f515,2.0
2,0e06e9ba77d707803d10e4661795f515,0.0
3,0e06e9ba77d707803d10e4661795f515,3.0
4,0e06e9ba77d707803d10e4661795f515,0.0
5,0e06e9ba77d707803d10e4661795f515,1.0
6,0e06e9ba77d707803d10e4661795f515,0.0
7,0e06e9ba77d707803d10e4661795f515,2.0
8,0e06e9ba77d707803d10e4661795f515,2.0
9,0e06e9ba77d707803d10e4661795f515,3.0
10,0e06e9ba77d707803d10e4661795f515,1.0
11,0e06e9ba77d707803d10e4661795f515,6.0
12,0e06e9ba77d707803d10e4661795f515,4.0
13,0e06e9ba77d707803d10e4661795f515,6.0
14,0e06e9ba77d707803d10e4661795f515,2.0
15,0e06e9ba77d707803d10e4661795f515,3.0
16,0e06e9ba77d707803d10e4661795f515,9.0
17,0e06e9ba77d707803d10e4661795f515,5.0
18,0e06e9ba77d707803d10e4661795f515,10.0
19,0e06e9ba77d707803d10e4661795f515,4.0
20,0e06e9ba77d707803d10e4661795f515,1.0
21,0e06e9ba77d707803d10e4661795f515,3.0
22,0e06e9ba77d707803d10e4661795f515,1.0
23,0e06e9ba77d707803d10e4661795f515,5.0
0,0e09354cdac5095f0664798b64024616,0.0
1,0e09354cdac5095f0664798b64024616,0.0
2,0e09354cdac5095f0664798b64024616,0.0
3,0e09354cdac5095f0664798b64024616,0.0
4,0e09354cdac5095f0664798b64024616,0.0
5,0e09354cdac5095f0664798b64024616,0.0
6,0e09354cdac5095f0664798b64024616,0.0
7,0e09354cdac5095f0664798b64024616,0.0
8,0e09354cdac5095f0664798b64024616,2.0
9,0e09354cdac5095f0664798b64024616,1.0
10,0e09354cdac5095f0664798b64024616,0.0
11,0e09354cdac5095f0664798b64024616,0.0
12,0e09354cdac5095f0664798b64024616,1.0
13,0e09354cdac5095f0664798b64024616,1.0
14,0e09354cdac5095f0664798b64024616,2.0
15,0e09354cdac5095f0664798b64024616,4.0
16,0e09354cdac5095f0664798b64024616,0.0
17,0e09354cdac5095f0664798b64024616,6.0
18,0e09354cdac5095f0664798b64024616,0.0
19,0e09354cdac5095f0664798b64024616,2.0
20,0e09354cdac5095f0664798b64024616,1.0
21,0e09354cdac5095f0664798b64024616,0.0
22,0e09354cdac5095f0664798b64024616,0.0
23,0e09354cdac5095f0664798b64024616,0.0
0,0e100757afae74b0585e7cee02c8bf33,0.0
1,0e100757afae74b0585e7cee02c8bf33,1.0
2,0e100757afae74b0585e7cee02c8bf33,0.0
3,0e100757afae74b0585e7cee02c8bf33,1.0
4,0e100757afae74b0585e7cee02c8bf33,0.0
5,0e100757afae74b0585e7cee02c8bf33,0.0
6,0e100757afae74b0585e7cee02c8bf33,1.0
7,0e100757afae74b0585e7cee02c8bf33,1.0
8,0e100757afae74b0585e7cee02c8bf33,0.0
9,0e100757afae74b0585e7cee02c8bf33,1.0
10,0e100757afae74b0585e7cee02c8bf33,2.0
11,0e100757afae74b0585e7cee02c8bf33,1.0
12,0e100757afae74b0585e7cee02c8bf33,0.0
13,0e100757afae74b0585e7cee02c8bf33,1.0
14,0e100757afae74b0585e7cee02c8bf33,3.0
15,0e100757afae74b0585e7cee02c8bf33,1.0
16,0e100757afae74b0585e7cee02c8bf33,3.0
17,0e100757afae74b0585e7cee02c8bf33,2.0
18,0e100757afae74b0585e7cee02c8bf33,0.0
19,0e100757afae74b0585e7cee02c8bf33,0.0
20,0e100757afae74b0585e7cee02c8bf33,2.0
21,0e100757afae74b0585e7cee02c8bf33,5.0
22,0e100757afae74b0585e7cee02c8bf33,2.0
23,0e100757afae74b0585e7cee02c8bf33,0.0
0,0e327642ef35c881c647281d480e0773,0.0
1,0e327642ef35c881c647281d480e0773,0.0
2,0e327642ef35c881c647281d480e0773,0.0
3,0e327642ef35c881c647281d480e0773,0.0
4,0e327642ef35c881c647281d480e0773,0.0
5,0e327642ef35c881c647281d480e0773,0.0
6,0e327642ef35c881c647281d480e0773,0.0
7,0e327642ef35c881c647281d480e0773,0.0
8,0e327642ef35c881c647281d480e0773,0.0
9,0e327642ef35c881c647281d480e0773,0.0
10,0e327642ef35c881c647281d480e0773,1.0
11,0e327642ef35c881c647281d480e0773,0.0
12,0e327642ef35c881c647281d480e0773,1.0
13,0e327642ef35c881c647281d480e0773,0.0
14,0e327642ef35c881c647281d480e0773,1.0
15,0e327642ef35c881c647281d480e0773,0.0
16,0e327642ef35c881c647281d480e0773,0.0
17,0e327642ef35c881c647281d480e0773,0.0
18,0e327642ef35c881c647281d480e0773,0.0
19,0e327642ef35c881c647281d480e0773,0.0
20,0e327642ef35c881c647281d480e0773,0.0
21,0e327642ef35c881c647281d480e0773,0.0
22,0e327642ef35c881c647281d480e0773,0.0
23,0e327642ef35c881c647281d480e0773,0.0
0,0e46cacf4daca76fc542af48143c83a3,0.0
1,0e46cacf4daca76fc542af48143c83a3,0.0
2,0e46cacf4daca76fc542af48143c83a3,0.0
3,0e46cacf4daca76fc542af48143c83a3,0.0
4,0e46cacf4daca76fc542af48143c83a3,0.0
5,0e46cacf4daca76fc542af48143c83a3,0.0
6,0e46cacf4daca76fc542af48143c83a3,0.0
7,0e46cacf4daca76fc542af48143c83a3,0.0
8,0e46cacf4daca76fc542af48143c83a3,0.0
9,0e46cacf4daca76fc542af48143c83a3,0.0
10,0e46cacf4daca76fc542af48143c83a3,0.0
11,0e46cacf4daca76fc542af48143c83a3,0.0
12,0e46cacf4daca76fc542af48143c83a3,0.0
13,0e46cacf4daca76fc542af48143c83a3,0.0
14,0e46cacf4daca76fc542af48143c83a3,0.0
15,0e46cacf4daca76fc542af48143c83a3,0.0
16,0e46cacf4daca76fc542af48143c83a3,0.0
17,0e46cacf4daca76fc542af48143c83a3,1.0
18,0e46cacf4daca76fc542af48143c83a3,0.0
19,0e46cacf4daca76fc542af48143c83a3,0.0
20,0e46cacf4daca76fc542af48143c83a3,0.0
21,0e46cacf4daca76fc542af48143c83a3,0.0
22,0e46cacf4daca76fc542af48143c83a3,0.0
23,0e46cacf4daca76fc542af48143c83a3,0.0
0,0e5a27fbbcc973b090858919eb3d1f5d,0.0
1,0e5a27fbbcc973b090858919eb3d1f5d,1.0
2,0e5a27fbbcc973b090858919eb3d1f5d,0.0
3,0e5a27fbbcc973b090858919eb3d1f5d,0.0
4,0e5a27fbbcc973b090858919eb3d1f5d,0.0
5,0e5a27fbbcc973b090858919eb3d1f5d,0.0
6,0e5a27fbbcc973b090858919eb3d1f5d,0.0
7,0e5a27fbbcc973b090858919eb3d1f5d,0.0
8,0e5a27fbbcc973b090858919eb3d1f5d,0.0
9,0e5a27fbbcc973b090858919eb3d1f5d,0.0
10,0e5a27fbbcc973b090858919eb3d1f5d,0.0
11,0e5a27fbbcc973b090858919eb3d1f5d,0.0
12,0e5a27fbbcc973b090858919eb3d1f5d,0.0
13,0e5a27fbbcc973b090858919eb3d1f5d,0.0
14,0e5a27fbbcc973b090858919eb3d1f5d,1.0
15,0e5a27fbbcc973b090858919eb3d1f5d,0.0
16,0e5a27fbbcc973b090858919eb3d1f5d,0.0
17,0e5a27fbbcc973b090858919eb3d1f5d,0.0
18,0e5a27fbbcc973b090858919eb3d1f5d,0.0
19,0e5a27fbbcc973b090858919eb3d1f5d,0.0
20,0e5a27fbbcc973b090858919eb3d1f5d,0.0
21,0e5a27fbbcc973b090858919eb3d1f5d,0.0
22,0e5a27fbbcc973b090858919eb3d1f5d,0.0
23,0e5a27fbbcc973b090858919eb3d1f5d,0.0
0,0e61bdeac3e48024f508742b2f57d788,1.0
1,0e61bdeac3e48024f508742b2f57d788,0.0
2,0e61bdeac3e48024f508742b2f57d788,0.0
3,0e61bdeac3e48024f508742b2f57d788,0.0
4,0e61bdeac3e48024f508742b2f57d788,0.0
5,0e61bdeac3e48024f508742b2f57d788,0.0
6,0e61bdeac3e48024f508742b2f57d788,0.0
7,0e61bdeac3e48024f508742b2f57d788,0.0
8,0e61bdeac3e48024f508742b2f57d788,1.0
9,0e61bdeac3e48024f508742b2f57d788,0.0
10,0e61bdeac3e48024f508742b2f57d788,3.0
11,0e61bdeac3e48024f508742b2f57d788,1.0
12,0e61bdeac3e48024f508742b2f57d788,1.0
13,0e61bdeac3e48024f508742b2f57d788,0.0
14,0e61bdeac3e48024f508742b2f57d788,0.0
15,0e61bdeac3e48024f508742b2f57d788,2.0
16,0e61bdeac3e48024f508742b2f57d788,2.0
17,0e61bdeac3e48024f508742b2f57d788,3.0
18,0e61bdeac3e48024f508742b2f57d788,1.0
19,0e61bdeac3e48024f508742b2f57d788,1.0
20,0e61bdeac3e48024f508742b2f57d788,0.0
21,0e61bdeac3e48024f508742b2f57d788,0.0
22,0e61bdeac3e48024f508742b2f57d788,2.0
23,0e61bdeac3e48024f508742b2f57d788,0.0
0,0e6c070476eb5771a6765a791fe284db,1.0
1,0e6c070476eb5771a6765a791fe284db,1.0
2,0e6c070476eb5771a6765a791fe284db,0.0
3,0e6c070476eb5771a6765a791fe284db,0.0
4,0e6c070476eb5771a6765a791fe284db,1.0
5,0e6c070476eb5771a6765a791fe284db,2.0
6,0e6c070476eb5771a6765a791fe284db,1.0
7,0e6c070476eb5771a6765a791fe284db,1.0
8,0e6c070476eb5771a6765a791fe284db,3.0
9,0e6c070476eb5771a6765a791fe284db,3.0
10,0e6c070476eb5771a6765a791fe284db,2.0
11,0e6c070476eb5771a6765a791fe284db,1.0
12,0e6c070476eb5771a6765a791fe284db,0.0
13,0e6c070476eb5771a6765a791fe284db,0.0
14,0e6c070476eb5771a6765a791fe284db,1.0
15,0e6c070476eb5771a6765a791fe284db,0.0
16,0e6c070476eb5771a6765a791fe284db,3.0
17,0e6c070476eb5771a6765a791fe284db,4.0
18,0e6c070476eb5771a6765a791fe284db,5.0
19,0e6c070476eb5771a6765a791fe284db,3.0
20,0e6c070476eb5771a6765a791fe284db,4.0
21,0e6c070476eb5771a6765a791fe284db,3.0
22,0e6c070476eb5771a6765a791fe284db,3.0
23,0e6c070476eb5771a6765a791fe284db,3.0
0,0e6d32e5425c668ab1999f787778d637,0.0
1,0e6d32e5425c668ab1999f787778d637,0.0
2,0e6d32e5425c668ab1999f787778d637,0.0
3,0e6d32e5425c668ab1999f787778d637,0.0
4,0e6d32e5425c668ab1999f787778d637,2.0
5,0e6d32e5425c668ab1999f787778d637,0.0
6,0e6d32e5425c668ab1999f787778d637,1.0
7,0e6d32e5425c668ab1999f787778d637,1.0
8,0e6d32e5425c668ab1999f787778d637,0.0
9,0e6d32e5425c668ab1999f787778d637,0.0
10,0e6d32e5425c668ab1999f787778d637,0.0
11,0e6d32e5425c668ab1999f787778d637,2.0
12,0e6d32e5425c668ab1999f787778d637,1.0
13,0e6d32e5425c668ab1999f787778d637,0.0
14,0e6d32e5425c668ab1999f787778d637,1.0
15,0e6d32e5425c668ab1999f787778d637,0.0
16,0e6d32e5425c668ab1999f787778d637,1.0
17,0e6d32e5425c668ab1999f787778d637,1.0
18,0e6d32e5425c668ab1999f787778d637,1.0
19,0e6d32e5425c668ab1999f787778d637,1.0
20,0e6d32e5425c668ab1999f787778d637,1.0
21,0e6d32e5425c668ab1999f787778d637,2.0
22,0e6d32e5425c668ab1999f787778d637,1.0
23,0e6d32e5425c668ab1999f787778d637,1.0
0,0e741322a2070ad48f1daec6ce4b4da0,1.0
1,0e741322a2070ad48f1daec6ce4b4da0,0.0
2,0e741322a2070ad48f1daec6ce4b4da0,0.0
3,0e741322a2070ad48f1daec6ce4b4da0,0.0
4,0e741322a2070ad48f1daec6ce4b4da0,0.0
5,0e741322a2070ad48f1daec6ce4b4da0,0.0
6,0e741322a2070ad48f1daec6ce4b4da0,0.0
7,0e741322a2070ad48f1daec6ce4b4da0,1.0
8,0e741322a2070ad48f1daec6ce4b4da0,2.0
9,0e741322a2070ad48f1daec6ce4b4da0,0.0
10,0e741322a2070ad48f1daec6ce4b4da0,0.0
11,0e741322a2070ad48f1daec6ce4b4da0,0.0
12,0e741322a2070ad48f1daec6ce4b4da0,0.0
13,0e741322a2070ad48f1daec6ce4b4da0,0.0
14,0e741322a2070ad48f1daec6ce4b4da0,1.0
15,0e741322a2070ad48f1daec6ce4b4da0,0.0
16,0e741322a2070ad48f1daec6ce4b4da0,0.0
17,0e741322a2070ad48f1daec6ce4b4da0,0.0
18,0e741322a2070ad48f1daec6ce4b4da0,0.0
19,0e741322a2070ad48f1daec6ce4b4da0,0.0
20,0e741322a2070ad48f1daec6ce4b4da0,0.0
21,0e741322a2070ad48f1daec6ce4b4da0,0.0
22,0e741322a2070ad48f1daec6ce4b4da0,0.0
23,0e741322a2070ad48f1daec6ce4b4da0,0.0
0,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
1,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
2,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
3,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
4,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
5,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
6,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
7,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
8,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
9,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
10,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
11,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
12,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
13,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
14,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
15,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
16,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
17,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
18,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
19,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
20,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
21,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
22,0e907b2aa0b4f13d1c92a61e824f76ca,1.0
23,0e907b2aa0b4f13d1c92a61e824f76ca,0.0
0,0e93a93d70988c862223bacc1d1d773a,2.0
1,0e93a93d70988c862223bacc1d1d773a,1.0
2,0e93a93d70988c862223bacc1d1d773a,0.0
3,0e93a93d70988c862223bacc1d1d773a,0.0
4,0e93a93d70988c862223bacc1d1d773a,0.0
5,0e93a93d70988c862223bacc1d1d773a,0.0
6,0e93a93d70988c862223bacc1d1d773a,1.0
7,0e93a93d70988c862223bacc1d1d773a,0.0
8,0e93a93d70988c862223bacc1d1d773a,2.0
9,0e93a93d70988c862223bacc1d1d773a,2.0
10,0e93a93d70988c862223bacc1d1d773a,1.0
11,0e93a93d70988c862223bacc1d1d773a,1.0
12,0e93a93d70988c862223bacc1d1d773a,3.0
13,0e93a93d70988c862223bacc1d1d773a,1.0
14,0e93a93d70988c862223bacc1d1d773a,1.0
15,0e93a93d70988c862223bacc1d1d773a,1.0
16,0e93a93d70988c862223bacc1d1d773a,1.0
17,0e93a93d70988c862223bacc1d1d773a,2.0
18,0e93a93d70988c862223bacc1d1d773a,2.0
19,0e93a93d70988c862223bacc1d1d773a,1.0
20,0e93a93d70988c862223bacc1d1d773a,1.0
21,0e93a93d70988c862223bacc1d1d773a,2.0
22,0e93a93d70988c862223bacc1d1d773a,0.0
23,0e93a93d70988c862223bacc1d1d773a,1.0
0,0e96391e5b546f05bf26e30ef22a5e75,3.0
1,0e96391e5b546f05bf26e30ef22a5e75,0.0
2,0e96391e5b546f05bf26e30ef22a5e75,0.0
3,0e96391e5b546f05bf26e30ef22a5e75,0.0
4,0e96391e5b546f05bf26e30ef22a5e75,0.0
5,0e96391e5b546f05bf26e30ef22a5e75,2.0
6,0e96391e5b546f05bf26e30ef22a5e75,0.0
7,0e96391e5b546f05bf26e30ef22a5e75,2.0
8,0e96391e5b546f05bf26e30ef22a5e75,2.0
9,0e96391e5b546f05bf26e30ef22a5e75,5.0
10,0e96391e5b546f05bf26e30ef22a5e75,1.0
11,0e96391e5b546f05bf26e30ef22a5e75,4.0
12,0e96391e5b546f05bf26e30ef22a5e75,1.0
13,0e96391e5b546f05bf26e30ef22a5e75,1.0
14,0e96391e5b546f05bf26e30ef22a5e75,0.0
15,0e96391e5b546f05bf26e30ef22a5e75,1.0
16,0e96391e5b546f05bf26e30ef22a5e75,4.0
17,0e96391e5b546f05bf26e30ef22a5e75,6.0
18,0e96391e5b546f05bf26e30ef22a5e75,5.0
19,0e96391e5b546f05bf26e30ef22a5e75,3.0
20,0e96391e5b546f05bf26e30ef22a5e75,0.0
21,0e96391e5b546f05bf26e30ef22a5e75,1.0
22,0e96391e5b546f05bf26e30ef22a5e75,1.0
23,0e96391e5b546f05bf26e30ef22a5e75,1.0
0,0eaa359da7b9116b591ae23644f1d55c,0.0
1,0eaa359da7b9116b591ae23644f1d55c,0.0
2,0eaa359da7b9116b591ae23644f1d55c,0.0
3,0eaa359da7b9116b591ae23644f1d55c,0.0
4,0eaa359da7b9116b591ae23644f1d55c,0.0
5,0eaa359da7b9116b591ae23644f1d55c,0.0
6,0eaa359da7b9116b591ae23644f1d55c,0.0
7,0eaa359da7b9116b591ae23644f1d55c,1.0
8,0eaa359da7b9116b591ae23644f1d55c,0.0
9,0eaa359da7b9116b591ae23644f1d55c,0.0
10,0eaa359da7b9116b591ae23644f1d55c,1.0
11,0eaa359da7b9116b591ae23644f1d55c,0.0
12,0eaa359da7b9116b591ae23644f1d55c,0.0
13,0eaa359da7b9116b591ae23644f1d55c,0.0
14,0eaa359da7b9116b591ae23644f1d55c,1.0
15,0eaa359da7b9116b591ae23644f1d55c,0.0
16,0eaa359da7b9116b591ae23644f1d55c,1.0
17,0eaa359da7b9116b591ae23644f1d55c,0.0
18,0eaa359da7b9116b591ae23644f1d55c,0.0
19,0eaa359da7b9116b591ae23644f1d55c,0.0
20,0eaa359da7b9116b591ae23644f1d55c,0.0
21,0eaa359da7b9116b591ae23644f1d55c,1.0
22,0eaa359da7b9116b591ae23644f1d55c,0.0
23,0eaa359da7b9116b591ae23644f1d55c,0.0
0,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
1,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
2,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
3,0ec5a3070b40a5688f12fe8f3a8fd230,0.0
4,0ec5a3070b40a5688f12fe8f3a8fd230,0.0
5,0ec5a3070b40a5688f12fe8f3a8fd230,2.0
6,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
7,0ec5a3070b40a5688f12fe8f3a8fd230,0.0
8,0ec5a3070b40a5688f12fe8f3a8fd230,2.0
9,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
10,0ec5a3070b40a5688f12fe8f3a8fd230,0.0
11,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
12,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
13,0ec5a3070b40a5688f12fe8f3a8fd230,2.0
14,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
15,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
16,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
17,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
18,0ec5a3070b40a5688f12fe8f3a8fd230,2.0
19,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
20,0ec5a3070b40a5688f12fe8f3a8fd230,2.0
21,0ec5a3070b40a5688f12fe8f3a8fd230,1.0
22,0ec5a3070b40a5688f12fe8f3a8fd230,3.0
23,0ec5a3070b40a5688f12fe8f3a8fd230,0.0
0,0edfca451c07fdbd26eeafd797a5008a,1.0
1,0edfca451c07fdbd26eeafd797a5008a,0.0
2,0edfca451c07fdbd26eeafd797a5008a,0.0
3,0edfca451c07fdbd26eeafd797a5008a,0.0
4,0edfca451c07fdbd26eeafd797a5008a,0.0
5,0edfca451c07fdbd26eeafd797a5008a,0.0
6,0edfca451c07fdbd26eeafd797a5008a,0.0
7,0edfca451c07fdbd26eeafd797a5008a,0.0
8,0edfca451c07fdbd26eeafd797a5008a,0.0
9,0edfca451c07fdbd26eeafd797a5008a,0.0
10,0edfca451c07fdbd26eeafd797a5008a,0.0
11,0edfca451c07fdbd26eeafd797a5008a,0.0
12,0edfca451c07fdbd26eeafd797a5008a,2.0
13,0edfca451c07fdbd26eeafd797a5008a,0.0
14,0edfca451c07fdbd26eeafd797a5008a,0.0
15,0edfca451c07fdbd26eeafd797a5008a,0.0
16,0edfca451c07fdbd26eeafd797a5008a,0.0
17,0edfca451c07fdbd26eeafd797a5008a,1.0
18,0edfca451c07fdbd26eeafd797a5008a,0.0
19,0edfca451c07fdbd26eeafd797a5008a,1.0
20,0edfca451c07fdbd26eeafd797a5008a,0.0
21,0edfca451c07fdbd26eeafd797a5008a,0.0
22,0edfca451c07fdbd26eeafd797a5008a,1.0
23,0edfca451c07fdbd26eeafd797a5008a,0.0
0,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
1,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
2,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
3,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
4,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
5,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
6,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
7,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
8,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
9,0ee1ce75352e5ec50ea92e0ff9633af1,1.0
10,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
11,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
12,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
13,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
14,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
15,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
16,0ee1ce75352e5ec50ea92e0ff9633af1,1.0
17,0ee1ce75352e5ec50ea92e0ff9633af1,1.0
18,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
19,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
20,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
21,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
22,0ee1ce75352e5ec50ea92e0ff9633af1,0.0
23,0ee1ce75352e5ec50ea92e0ff9633af1,1.0
0,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
1,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
2,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
3,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
4,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
5,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
6,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
7,0f3c1b9efabeb1c17c0c0b7653e21644,1.0
8,0f3c1b9efabeb1c17c0c0b7653e21644,2.0
9,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
10,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
11,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
12,0f3c1b9efabeb1c17c0c0b7653e21644,1.0
13,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
14,0f3c1b9efabeb1c17c0c0b7653e21644,1.0
15,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
16,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
17,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
18,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
19,0f3c1b9efabeb1c17c0c0b7653e21644,1.0
20,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
21,0f3c1b9efabeb1c17c0c0b7653e21644,1.0
22,0f3c1b9efabeb1c17c0c0b7653e21644,0.0
23,0f3c1b9efabeb1c17c0c0b7653e21644,1.0
0,0f640f234a99b4a10a5d4dfa644de01c,0.0
1,0f640f234a99b4a10a5d4dfa644de01c,0.0
2,0f640f234a99b4a10a5d4dfa644de01c,0.0
3,0f640f234a99b4a10a5d4dfa644de01c,1.0
4,0f640f234a99b4a10a5d4dfa644de01c,0.0
5,0f640f234a99b4a10a5d4dfa644de01c,0.0
6,0f640f234a99b4a10a5d4dfa644de01c,0.0
7,0f640f234a99b4a10a5d4dfa644de01c,0.0
8,0f640f234a99b4a10a5d4dfa644de01c,0.0
9,0f640f234a99b4a10a5d4dfa644de01c,0.0
10,0f640f234a99b4a10a5d4dfa644de01c,1.0
11,0f640f234a99b4a10a5d4dfa644de01c,0.0
12,0f640f234a99b4a10a5d4dfa644de01c,0.0
13,0f640f234a99b4a10a5d4dfa644de01c,1.0
14,0f640f234a99b4a10a5d4dfa644de01c,1.0
15,0f640f234a99b4a10a5d4dfa644de01c,0.0
16,0f640f234a99b4a10a5d4dfa644de01c,1.0
17,0f640f234a99b4a10a5d4dfa644de01c,2.0
18,0f640f234a99b4a10a5d4dfa644de01c,1.0
19,0f640f234a99b4a10a5d4dfa644de01c,1.0
20,0f640f234a99b4a10a5d4dfa644de01c,1.0
21,0f640f234a99b4a10a5d4dfa644de01c,0.0
22,0f640f234a99b4a10a5d4dfa644de01c,0.0
23,0f640f234a99b4a10a5d4dfa644de01c,0.0
0,0f706534a6378d45e93af0067d0f76da,0.0
1,0f706534a6378d45e93af0067d0f76da,0.0
2,0f706534a6378d45e93af0067d0f76da,0.0
3,0f706534a6378d45e93af0067d0f76da,0.0
4,0f706534a6378d45e93af0067d0f76da,0.0
5,0f706534a6378d45e93af0067d0f76da,0.0
6,0f706534a6378d45e93af0067d0f76da,0.0
7,0f706534a6378d45e93af0067d0f76da,0.0
8,0f706534a6378d45e93af0067d0f76da,0.0
9,0f706534a6378d45e93af0067d0f76da,0.0
10,0f706534a6378d45e93af0067d0f76da,0.0
11,0f706534a6378d45e93af0067d0f76da,0.0
12,0f706534a6378d45e93af0067d0f76da,0.0
13,0f706534a6378d45e93af0067d0f76da,0.0
14,0f706534a6378d45e93af0067d0f76da,0.0
15,0f706534a6378d45e93af0067d0f76da,0.0
16,0f706534a6378d45e93af0067d0f76da,0.0
17,0f706534a6378d45e93af0067d0f76da,0.0
18,0f706534a6378d45e93af0067d0f76da,0.0
19,0f706534a6378d45e93af0067d0f76da,0.0
20,0f706534a6378d45e93af0067d0f76da,0.0
21,0f706534a6378d45e93af0067d0f76da,1.0
22,0f706534a6378d45e93af0067d0f76da,0.0
23,0f706534a6378d45e93af0067d0f76da,0.0
0,0f7836562b00b43fb06c26716b30c14b,0.0
1,0f7836562b00b43fb06c26716b30c14b,0.0
2,0f7836562b00b43fb06c26716b30c14b,0.0
3,0f7836562b00b43fb06c26716b30c14b,0.0
4,0f7836562b00b43fb06c26716b30c14b,0.0
